case_id,dispute_amount,days_overdue,buyer_type,sector,state,has_agreement,agreed_credit_days,buyer_gst_compliant,invoice_count,interest_amount,cross_state,settlement_probability,recovery_percentage,resolution_days
NS-ML-04146,1014042.82,135,Proprietorship,Services,Maharashtra,True,45,True,1,81123.43,False,0.4803,83.15,101.63
NS-ML-04147,119197.06,185,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,9535.76,False,0.7963,76.8,122.64
NS-ML-04148,69405.48,63,State Govt,Manufacturing,Gujarat,True,45,True,2,5552.44,False,0.8114,100.0,130.91
NS-ML-04149,161613.73,122,Private Ltd,Manufacturing,Delhi,True,45,False,2,12929.1,False,0.6837,94.08,73.84
NS-ML-04150,395192.78,176,Private Ltd,Manufacturing,Tamil Nadu,False,0,False,4,31615.42,True,0.6948,69.73,96.86
NS-ML-04151,411092.78,56,Proprietorship,Manufacturing,Karnataka,False,0,True,5,32887.42,True,0.4978,61.2,112.44
NS-ML-04152,563500.14,140,Private Ltd,Manufacturing,Gujarat,True,45,True,2,45080.01,True,0.8059,86.52,92.11
NS-ML-04153,92904.4,64,Private Ltd,Manufacturing,Maharashtra,True,45,True,1,7432.35,True,0.7419,85.83,50.11
NS-ML-04154,53821.73,78,Private Ltd,Manufacturing,Delhi,False,0,False,2,4305.74,True,0.7085,70.15,83.71
NS-ML-04155,236576.53,35,State Govt,Manufacturing,Maharashtra,False,0,True,5,18926.12,False,0.6109,80.34,77.83
NS-ML-04156,691948.59,68,Central Govt,Manufacturing,Tamil Nadu,False,0,True,2,55355.89,False,0.7997,91.39,138.38
NS-ML-04157,427970.28,120,Private Ltd,Services,Tamil Nadu,True,45,False,3,34237.62,False,0.7609,77.62,89.08
NS-ML-04158,86083.34,62,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,5,6886.67,True,0.7733,65.79,101.8
NS-ML-04159,116065.48,52,Private Ltd,Services,Karnataka,False,0,True,5,9285.24,False,0.6871,71.86,84.5
NS-ML-04160,109878.51,135,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,8790.28,False,0.8795,78.0,130.35
NS-ML-04161,247431.81,99,Proprietorship,Manufacturing,Karnataka,True,45,False,1,19794.55,False,0.5197,71.09,83.3
NS-ML-04162,399529.72,110,Private Ltd,Manufacturing,Karnataka,True,45,True,3,31962.38,True,0.8034,72.31,124.77
NS-ML-04163,43944.9,128,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,5,3515.59,True,0.7667,85.83,91.97
NS-ML-04164,259215.26,101,PSU,Services,Uttar Pradesh,False,0,True,3,20737.22,True,0.7591,78.18,129.82
NS-ML-04165,593783.17,122,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,4,47502.65,False,0.6931,89.38,115.14
NS-ML-04166,469622.66,191,PSU,Services,Uttar Pradesh,True,45,False,2,37569.81,True,0.7293,95.56,133.39
NS-ML-04167,933777.8,98,PSU,Manufacturing,Gujarat,False,0,True,3,74702.22,False,0.7669,89.49,112.82
NS-ML-04168,135854.77,99,Private Ltd,Services,Maharashtra,True,45,False,4,10868.38,True,0.6566,86.6,71.41
NS-ML-04169,93428.16,367,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,1,7474.25,True,0.7215,64.74,128.23
NS-ML-04170,611362.94,128,Private Ltd,Services,Uttar Pradesh,False,0,True,1,48909.04,False,0.5577,75.38,111.8
NS-ML-04171,168151.62,85,Proprietorship,Manufacturing,Gujarat,True,45,True,4,13452.13,False,0.6615,65.6,88.24
NS-ML-04172,539774.7,66,PSU,Services,Karnataka,False,0,True,3,43181.98,False,0.7754,82.15,128.5
NS-ML-04173,219124.64,136,PSU,Services,Uttar Pradesh,False,0,True,3,17529.97,True,0.8064,91.76,142.1
NS-ML-04174,390905.9,130,Private Ltd,Manufacturing,Delhi,True,45,True,2,31272.47,False,0.7415,87.27,85.9
NS-ML-04175,447278.89,190,Central Govt,Manufacturing,Maharashtra,False,0,False,4,35782.31,False,0.7485,85.5,78.91
NS-ML-04176,113694.91,71,State Govt,Manufacturing,Uttar Pradesh,True,45,False,1,9095.59,True,0.809,100.0,120.63
NS-ML-04177,339165.94,32,Private Ltd,Services,Uttar Pradesh,True,45,True,3,27133.27,False,0.8336,93.45,133.23
NS-ML-04178,680623.49,61,Private Ltd,Services,Uttar Pradesh,True,45,True,2,54449.88,False,0.7192,84.35,123.39
NS-ML-04179,453100.24,138,PSU,Manufacturing,Maharashtra,False,0,True,5,36248.02,True,0.8221,93.61,62.63
NS-ML-04180,1199884.65,74,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,3,95990.77,False,0.6684,73.07,97.97
NS-ML-04181,644533.57,72,Private Ltd,Services,Maharashtra,False,0,True,4,51562.69,False,0.6888,76.6,70.53
NS-ML-04182,129459.38,199,Proprietorship,Manufacturing,Maharashtra,False,0,False,1,10356.75,False,0.5348,57.39,106.67
NS-ML-04183,581129.16,39,Private Ltd,Manufacturing,Karnataka,True,45,True,2,46490.33,False,0.7757,86.41,93.65
NS-ML-04184,70556.28,150,Private Ltd,Services,Karnataka,True,45,False,2,5644.5,False,0.83,80.39,91.34
NS-ML-04185,46654.45,37,Private Ltd,Manufacturing,Karnataka,False,0,True,1,3732.36,False,0.738,71.17,77.69
NS-ML-04186,1196844.88,338,Proprietorship,Services,Tamil Nadu,True,45,False,4,95747.59,False,0.5666,80.17,101.22
NS-ML-04187,117323.29,41,PSU,Services,Delhi,False,0,True,4,9385.86,False,0.6244,84.23,133.78
NS-ML-04188,1032282.37,221,Central Govt,Services,Uttar Pradesh,False,0,True,5,82582.59,False,0.6208,81.28,139.74
NS-ML-04189,742461.94,299,Private Ltd,Services,Maharashtra,False,0,True,5,59396.96,False,0.6827,69.17,73.58
NS-ML-04190,407440.59,139,Private Ltd,Manufacturing,Gujarat,False,0,True,5,32595.25,True,0.6325,60.77,91.52
NS-ML-04191,1217541.3,122,Private Ltd,Services,Maharashtra,False,0,True,1,97403.3,False,0.5486,71.41,78.41
NS-ML-04192,146624.52,63,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,5,11729.96,True,0.7403,86.17,124.31
NS-ML-04193,64797.24,39,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,3,5183.78,False,0.5708,74.51,147.67
NS-ML-04194,354616.37,30,Proprietorship,Services,Maharashtra,True,45,True,2,28369.31,False,0.5649,81.36,79.23
NS-ML-04195,308373.26,92,Proprietorship,Manufacturing,Maharashtra,True,45,True,4,24669.86,False,0.559,76.31,68.67
NS-ML-04196,136395.6,112,State Govt,Manufacturing,Tamil Nadu,False,0,True,5,10911.65,True,0.7385,71.19,139.41
NS-ML-04197,102211.43,172,PSU,Services,Karnataka,True,45,True,1,8176.91,True,0.7642,94.1,143.78
NS-ML-04198,139033.25,119,Private Ltd,Services,Uttar Pradesh,False,0,True,1,11122.66,True,0.5577,68.53,133.44
NS-ML-04199,29831.85,163,Private Ltd,Manufacturing,Delhi,True,45,True,5,2386.55,True,0.7501,82.82,97.91
NS-ML-04200,201639.42,90,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,2,16131.15,True,0.8193,77.63,104.2
NS-ML-04201,112952.15,165,Proprietorship,Services,Karnataka,True,45,True,3,9036.17,False,0.5964,74.77,88.36
NS-ML-04202,565446.37,105,Private Ltd,Services,Karnataka,False,0,True,1,45235.71,False,0.7355,64.89,78.94
NS-ML-04203,622877.22,96,State Govt,Services,Maharashtra,True,45,True,2,49830.18,True,0.8667,94.73,80.71
NS-ML-04204,79369.78,204,Proprietorship,Services,Uttar Pradesh,True,45,True,3,6349.58,False,0.5993,65.65,131.5
NS-ML-04205,118771.94,62,State Govt,Services,Karnataka,False,0,True,4,9501.76,False,0.6393,82.12,122.28
NS-ML-04206,725728.0,100,Proprietorship,Services,Tamil Nadu,True,45,True,5,58058.24,True,0.6195,72.7,96.62
NS-ML-04207,264777.99,141,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,2,21182.24,False,0.7812,80.1,75.53
NS-ML-04208,371675.65,232,Proprietorship,Manufacturing,Karnataka,True,45,False,5,29734.05,False,0.608,72.44,80.81
NS-ML-04209,310379.49,87,PSU,Services,Maharashtra,True,45,True,4,24830.36,False,0.7147,93.11,64.96
NS-ML-04210,192108.68,124,Proprietorship,Manufacturing,Karnataka,True,45,True,1,15368.69,True,0.5263,83.42,98.81
NS-ML-04211,617745.06,116,Central Govt,Manufacturing,Gujarat,False,0,True,2,49419.61,False,0.6919,83.09,136.89
NS-ML-04212,154728.29,182,PSU,Services,Gujarat,False,0,True,4,12378.26,False,0.7391,82.43,146.46
NS-ML-04213,50607.44,61,Private Ltd,Services,Delhi,True,45,True,2,4048.59,False,0.7366,77.94,84.47
NS-ML-04214,182027.09,146,State Govt,Manufacturing,Maharashtra,True,45,True,4,14562.17,False,0.8944,96.09,85.43
NS-ML-04215,2153331.25,107,Private Ltd,Manufacturing,Delhi,True,45,True,3,172266.5,False,0.7071,100.0,116.78
NS-ML-04216,220211.04,58,Private Ltd,Manufacturing,Delhi,True,45,False,3,17616.88,False,0.7619,88.56,75.23
NS-ML-04217,45173.33,89,Private Ltd,Services,Uttar Pradesh,True,45,False,1,3613.87,True,0.7634,80.87,101.84
NS-ML-04218,818686.19,120,Private Ltd,Services,Uttar Pradesh,True,45,True,3,65494.89,False,0.8737,89.15,132.91
NS-ML-04219,304439.81,43,Private Ltd,Services,Tamil Nadu,False,0,False,4,24355.18,False,0.7485,61.91,80.66
NS-ML-04220,109890.15,55,Private Ltd,Services,Gujarat,False,0,True,2,8791.21,False,0.6961,71.19,84.75
NS-ML-04221,687553.69,41,Proprietorship,Services,Uttar Pradesh,True,45,True,2,55004.3,True,0.6643,63.95,133.8
NS-ML-04222,465648.84,108,Private Ltd,Services,Delhi,True,45,True,5,37251.91,True,0.7971,70.5,107.25
NS-ML-04223,472625.01,82,Private Ltd,Manufacturing,Maharashtra,True,45,True,3,37810.0,True,0.703,87.45,61.88
NS-ML-04224,66803.14,36,PSU,Services,Delhi,True,45,True,3,5344.25,False,0.8636,88.64,146.79
NS-ML-04225,62947.16,201,Private Ltd,Manufacturing,Gujarat,False,0,False,2,5035.77,False,0.613,60.97,62.8
NS-ML-04226,327936.28,212,Proprietorship,Services,Maharashtra,False,0,True,1,26234.9,False,0.5538,55.43,68.02
NS-ML-04227,290169.67,173,PSU,Manufacturing,Gujarat,True,45,True,3,23213.57,False,0.7253,99.37,139.15
NS-ML-04228,191715.29,62,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,4,15337.22,False,0.6312,80.09,77.05
NS-ML-04229,236854.64,65,State Govt,Manufacturing,Tamil Nadu,True,45,True,2,18948.37,False,0.8116,100.0,138.68
NS-ML-04230,304919.68,64,PSU,Services,Karnataka,False,0,True,3,24393.57,False,0.7721,82.97,125.45
NS-ML-04231,213251.95,74,Proprietorship,Manufacturing,Karnataka,True,45,True,3,17060.16,True,0.6454,74.16,91.87
NS-ML-04232,370428.83,79,Private Ltd,Services,Gujarat,False,0,True,3,29634.31,False,0.7534,78.6,49.81
NS-ML-04233,81950.28,38,Proprietorship,Services,Tamil Nadu,False,0,True,5,6556.02,False,0.5265,53.64,74.81
NS-ML-04234,186997.37,110,PSU,Manufacturing,Maharashtra,False,0,True,4,14959.79,False,0.7423,77.62,59.89
NS-ML-04235,195855.21,105,Proprietorship,Manufacturing,Uttar Pradesh,False,0,True,1,15668.42,False,0.5934,51.61,117.29
NS-ML-04236,185719.18,143,Private Ltd,Services,Uttar Pradesh,True,45,True,5,14857.53,True,0.6926,85.88,108.3
NS-ML-04237,392256.53,73,Private Ltd,Services,Maharashtra,False,0,True,2,31380.52,False,0.7331,73.09,72.18
NS-ML-04238,1225727.95,149,Private Ltd,Manufacturing,Gujarat,False,0,True,2,98058.24,False,0.4904,80.46,137.23
NS-ML-04239,359070.04,110,Private Ltd,Manufacturing,Delhi,False,0,False,4,28725.6,True,0.7046,83.27,103.05
NS-ML-04240,100384.33,135,Private Ltd,Manufacturing,Gujarat,True,45,True,3,8030.75,False,0.7655,89.34,55.39
NS-ML-04241,109798.53,44,Proprietorship,Manufacturing,Uttar Pradesh,False,0,True,3,8783.88,True,0.5634,60.33,140.32
NS-ML-04242,129749.55,148,PSU,Manufacturing,Uttar Pradesh,False,0,True,1,10379.96,True,0.7442,88.18,125.17
NS-ML-04243,738844.38,36,PSU,Manufacturing,Maharashtra,False,0,False,2,59107.55,True,0.8854,87.06,74.67
NS-ML-04244,363871.9,33,Central Govt,Manufacturing,Uttar Pradesh,True,45,True,1,29109.75,False,0.8085,92.43,141.91
NS-ML-04245,537034.81,101,Private Ltd,Manufacturing,Karnataka,True,45,True,2,42962.79,True,0.8395,70.18,115.72
NS-ML-04246,350697.04,113,Private Ltd,Manufacturing,Delhi,True,45,True,2,28055.76,False,0.8471,84.29,84.55
NS-ML-04247,146585.17,120,Private Ltd,Manufacturing,Maharashtra,False,0,True,2,11726.81,False,0.7389,66.19,85.34
NS-ML-04248,386562.99,86,Proprietorship,Manufacturing,Tamil Nadu,True,45,True,5,30925.04,True,0.6964,66.65,100.83
NS-ML-04249,99088.67,80,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,5,7927.09,False,0.8501,82.73,132.06
NS-ML-04250,97525.06,79,PSU,Services,Maharashtra,False,0,True,2,7802.01,False,0.6818,77.34,69.58
NS-ML-04251,303555.6,148,Private Ltd,Manufacturing,Maharashtra,False,0,True,5,24284.45,True,0.7182,60.82,81.78
NS-ML-04252,227257.9,175,Private Ltd,Services,Delhi,True,45,True,1,18180.63,False,0.7802,95.65,65.13
NS-ML-04253,69993.17,100,Proprietorship,Services,Maharashtra,False,0,True,3,5599.45,False,0.5013,57.13,81.39
NS-ML-04254,488591.64,69,Proprietorship,Manufacturing,Delhi,False,0,True,3,39087.33,False,0.6229,54.39,71.84
NS-ML-04255,25000.0,185,Proprietorship,Manufacturing,Gujarat,False,0,True,4,2000.0,True,0.5812,52.8,97.73
NS-ML-04256,170368.76,129,Private Ltd,Services,Uttar Pradesh,False,0,False,2,13629.5,False,0.692,80.83,131.28
NS-ML-04257,652419.58,76,Private Ltd,Services,Tamil Nadu,False,0,True,3,52193.57,False,0.6294,56.33,81.85
NS-ML-04258,1729331.34,77,PSU,Manufacturing,Delhi,True,45,False,2,138346.51,False,0.7258,100.0,143.74
NS-ML-04259,348913.23,152,Private Ltd,Manufacturing,Delhi,True,45,True,3,27913.06,False,0.8055,80.09,84.02
NS-ML-04260,105594.55,142,PSU,Manufacturing,Gujarat,True,45,True,1,8447.56,False,0.8252,100.0,124.44
NS-ML-04261,172296.97,130,State Govt,Manufacturing,Delhi,True,45,False,4,13783.76,False,0.7405,100.0,114.82
NS-ML-04262,442684.78,148,State Govt,Services,Gujarat,True,45,True,1,35414.78,False,0.8879,100.0,135.5
NS-ML-04263,119203.23,45,Private Ltd,Manufacturing,Delhi,True,45,True,1,9536.26,True,0.7418,86.07,90.49
NS-ML-04264,183387.69,93,Private Ltd,Services,Uttar Pradesh,True,45,True,4,14671.02,False,0.7746,89.25,121.78
NS-ML-04265,176129.87,46,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,2,14090.39,False,0.6156,70.97,129.11
NS-ML-04266,77279.3,274,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,5,6182.34,False,0.643,65.45,148.9
NS-ML-04267,70885.39,265,PSU,Manufacturing,Uttar Pradesh,True,45,True,2,5670.83,False,0.7753,100.0,127.42
NS-ML-04268,86714.37,113,Private Ltd,Manufacturing,Delhi,True,45,True,1,6937.15,False,0.7703,92.53,67.03
NS-ML-04269,109672.7,102,Central Govt,Manufacturing,Delhi,True,45,True,2,8773.82,False,0.8498,100.0,129.13
NS-ML-04270,290035.05,38,PSU,Services,Maharashtra,False,0,True,3,23202.8,False,0.7145,90.96,91.23
NS-ML-04271,124937.88,93,Proprietorship,Manufacturing,Maharashtra,True,45,True,2,9995.03,True,0.7388,73.15,74.45
NS-ML-04272,508892.61,40,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,5,40711.41,True,0.5491,73.49,115.06
NS-ML-04273,1088005.61,109,Proprietorship,Manufacturing,Uttar Pradesh,False,0,False,4,87040.45,False,0.5214,65.22,108.41
NS-ML-04274,1134158.03,196,PSU,Services,Delhi,True,45,True,4,90732.64,True,0.8133,100.0,174.15
NS-ML-04275,128889.37,34,Private Ltd,Manufacturing,Gujarat,True,45,True,3,10311.15,False,0.8274,83.31,60.99
NS-ML-04276,268389.14,99,Proprietorship,Services,Tamil Nadu,True,45,True,5,21471.13,True,0.7588,79.27,94.89
NS-ML-04277,41859.0,138,Private Ltd,Manufacturing,Maharashtra,True,45,True,1,3348.72,True,0.7659,74.28,95.31
NS-ML-04278,756824.24,52,Proprietorship,Services,Maharashtra,True,45,True,1,60545.94,False,0.7283,68.26,94.88
NS-ML-04279,527497.31,35,Central Govt,Manufacturing,Uttar Pradesh,True,45,True,5,42199.78,False,0.7758,100.0,133.23
NS-ML-04280,81263.22,455,Proprietorship,Manufacturing,Maharashtra,True,45,True,5,6501.06,True,0.604,74.85,87.43
NS-ML-04281,104067.97,54,Private Ltd,Manufacturing,Gujarat,True,45,True,3,8325.44,True,0.6323,86.88,91.91
NS-ML-04282,1745018.96,45,PSU,Manufacturing,Gujarat,True,45,False,1,139601.52,False,0.6936,100.0,132.33
NS-ML-04283,1306911.08,157,Private Ltd,Services,Delhi,False,0,True,5,104552.89,False,0.6522,69.06,111.73
NS-ML-04284,918007.09,94,Private Ltd,Manufacturing,Gujarat,True,45,True,4,73440.57,True,0.7676,76.97,80.01
NS-ML-04285,256422.87,94,PSU,Manufacturing,Tamil Nadu,False,0,True,4,20513.83,True,0.7284,84.82,145.05
NS-ML-04286,506666.2,137,Private Ltd,Manufacturing,Maharashtra,True,45,False,4,40533.3,True,0.7627,82.18,77.78
NS-ML-04287,210044.86,283,Private Ltd,Services,Delhi,False,0,True,2,16803.59,True,0.6676,71.73,89.18
NS-ML-04288,1304059.65,185,Proprietorship,Services,Uttar Pradesh,True,45,True,3,104324.77,False,0.6182,66.64,132.9
NS-ML-04289,244549.35,76,Private Ltd,Services,Gujarat,True,45,True,1,19563.95,True,0.6602,88.92,108.19
NS-ML-04290,865824.92,54,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,2,69265.99,True,0.7255,71.95,130.15
NS-ML-04291,356073.16,134,Proprietorship,Manufacturing,Delhi,True,45,True,5,28485.85,True,0.5977,95.84,113.82
NS-ML-04292,44407.39,91,State Govt,Manufacturing,Maharashtra,True,45,True,4,3552.59,False,0.7553,98.61,100.82
NS-ML-04293,167914.59,120,Proprietorship,Services,Delhi,True,45,True,4,13433.17,False,0.5769,66.69,70.39
NS-ML-04294,397792.27,105,Central Govt,Manufacturing,Maharashtra,True,45,True,1,31823.38,True,0.8774,98.99,98.05
NS-ML-04295,96938.77,50,Private Ltd,Services,Karnataka,True,45,True,2,7755.1,False,0.7679,98.86,69.94
NS-ML-04296,183398.87,141,State Govt,Services,Karnataka,False,0,True,3,14671.91,False,0.8592,86.41,122.13
NS-ML-04297,577854.81,202,Private Ltd,Services,Delhi,False,0,True,3,46228.38,False,0.6562,73.06,71.84
NS-ML-04298,412240.05,125,Proprietorship,Services,Tamil Nadu,True,45,True,1,32979.2,False,0.5482,72.86,86.59
NS-ML-04299,178378.38,133,PSU,Manufacturing,Delhi,True,45,True,3,14270.27,False,0.8221,84.88,113.52
NS-ML-04300,108281.91,196,Private Ltd,Manufacturing,Maharashtra,False,0,True,5,8662.55,True,0.7329,66.37,66.93
NS-ML-04301,38191.45,100,Private Ltd,Services,Uttar Pradesh,False,0,True,1,3055.32,False,0.6521,66.82,118.42
NS-ML-04302,646522.58,57,State Govt,Manufacturing,Karnataka,True,45,False,1,51721.81,False,0.8793,100.0,121.46
NS-ML-04303,348618.27,55,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,27889.46,False,0.8133,78.06,129.23
NS-ML-04304,497723.57,56,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,4,39817.89,True,0.8379,78.33,142.42
NS-ML-04305,133742.76,105,Private Ltd,Manufacturing,Karnataka,False,0,True,2,10699.42,False,0.7397,64.86,79.62
NS-ML-04306,168186.75,70,State Govt,Manufacturing,Delhi,True,45,True,4,13454.94,False,0.8902,92.33,130.39
NS-ML-04307,187919.53,101,Private Ltd,Manufacturing,Karnataka,True,45,True,5,15033.56,False,0.7757,82.8,84.87
NS-ML-04308,37817.95,99,State Govt,Manufacturing,Delhi,True,45,True,4,3025.44,False,0.8445,100.0,126.72
NS-ML-04309,200961.13,110,Private Ltd,Services,Uttar Pradesh,True,45,True,5,16076.89,False,0.7406,81.19,106.17
NS-ML-04310,273833.87,227,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,3,21906.71,False,0.8054,85.06,85.84
NS-ML-04311,142926.58,235,Private Ltd,Manufacturing,Maharashtra,False,0,True,2,11434.13,False,0.7288,77.06,49.98
NS-ML-04312,502941.73,121,Private Ltd,Manufacturing,Maharashtra,False,0,True,2,40235.34,False,0.6895,81.16,108.51
NS-ML-04313,572437.36,112,Private Ltd,Manufacturing,Tamil Nadu,False,0,True,1,45794.99,False,0.7113,69.2,93.61
NS-ML-04314,366518.81,222,Private Ltd,Manufacturing,Karnataka,False,0,True,4,29321.51,False,0.6867,65.77,85.75
NS-ML-04315,211870.2,191,PSU,Manufacturing,Uttar Pradesh,True,45,False,4,16949.62,False,0.7811,100.0,113.48
NS-ML-04316,76594.91,86,Private Ltd,Services,Tamil Nadu,True,45,True,3,6127.59,False,0.7211,81.34,78.85
NS-ML-04317,544324.41,131,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,4,43545.95,False,0.7257,79.56,75.89
NS-ML-04318,184006.42,151,Private Ltd,Manufacturing,Delhi,True,45,True,1,14720.51,False,0.8577,90.67,62.56
NS-ML-04319,315392.22,128,Private Ltd,Services,Delhi,False,0,True,4,25231.38,False,0.7417,66.02,86.34
NS-ML-04320,610311.6,102,PSU,Manufacturing,Uttar Pradesh,True,45,True,4,48824.93,True,0.723,100.0,141.2
NS-ML-04321,755314.27,140,Proprietorship,Manufacturing,Tamil Nadu,False,0,True,4,60425.14,True,0.5201,63.4,89.38
NS-ML-04322,948417.71,103,Central Govt,Manufacturing,Uttar Pradesh,True,45,False,5,75873.42,False,0.8376,94.98,114.44
NS-ML-04323,358981.85,62,Private Ltd,Services,Tamil Nadu,True,45,True,4,28718.55,False,0.7552,78.09,76.49
NS-ML-04324,343914.69,58,PSU,Services,Maharashtra,False,0,True,1,27513.18,False,0.7012,77.02,87.29
NS-ML-04325,811822.95,199,Central Govt,Services,Delhi,False,0,False,1,64945.84,True,0.7398,74.64,145.76
NS-ML-04326,2919499.19,101,Private Ltd,Services,Tamil Nadu,False,0,True,2,233559.94,False,0.5582,75.59,107.85
NS-ML-04327,78373.26,164,Private Ltd,Manufacturing,Maharashtra,False,0,False,5,6269.86,True,0.6097,74.37,75.77
NS-ML-04328,258732.44,60,Proprietorship,Services,Maharashtra,True,45,True,2,20698.6,True,0.5407,60.95,75.77
NS-ML-04329,141236.93,84,Private Ltd,Services,Uttar Pradesh,False,0,True,5,11298.95,True,0.7685,59.67,105.17
NS-ML-04330,665119.75,63,PSU,Manufacturing,Uttar Pradesh,False,0,True,5,53209.58,False,0.7249,88.01,123.63
NS-ML-04331,1247973.91,106,State Govt,Manufacturing,Maharashtra,True,45,True,4,99837.91,False,0.736,100.0,76.98
NS-ML-04332,162379.93,84,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,1,12990.39,False,0.6996,84.69,99.46
NS-ML-04333,128684.53,35,Private Ltd,Services,Delhi,True,45,True,5,10294.76,True,0.6318,81.86,102.68
NS-ML-04334,431208.13,162,Private Ltd,Manufacturing,Delhi,True,45,True,3,34496.65,False,0.7295,93.48,83.32
NS-ML-04335,1247558.66,164,Proprietorship,Services,Tamil Nadu,False,0,True,4,99804.69,False,0.5009,58.95,103.06
NS-ML-04336,1265755.75,70,Private Ltd,Manufacturing,Maharashtra,True,45,False,1,101260.46,False,0.6334,91.11,68.35
NS-ML-04337,547571.4,134,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,3,43805.71,False,0.7738,91.92,82.06
NS-ML-04338,141041.41,102,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,5,11283.31,False,0.5903,67.81,140.77
NS-ML-04339,508943.99,128,Proprietorship,Manufacturing,Gujarat,True,45,True,4,40715.52,False,0.6793,71.14,60.25
NS-ML-04340,1691137.81,199,Private Ltd,Services,Uttar Pradesh,True,45,True,1,135291.02,False,0.7074,89.76,111.95
NS-ML-04341,3698647.57,149,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,5,295891.81,False,0.5897,93.25,108.87
