case_id,state,buyer_state,buyer_type,sector,dispute_amount,days_overdue,has_agreement,invoice_count,outcome,recovery_percentage,recovered_amount,stage,resolution_days,month,buyer_gstin,buyer_name,buyer_gst_compliant
NS-DIS-04569,Others,Others,Private Ltd,Manufacturing,99520.64,118,False,4,Full recovery,100,99520.64,Recovered,79,4,17AABCX0156E1ZP,Buyer Entity 156,True
NS-DIS-04570,Maharashtra,Karnataka,Private Ltd,Services,77265.44,63,True,3,Dismissed,0,0.0,Closed,62,1,34AABCX0173E1ZP,Buyer Entity 173,True
NS-DIS-04571,Maharashtra,Uttar Pradesh,Private Ltd,Manufacturing,159848.97,87,False,2,Full recovery,100,159848.97,Recovered,65,10,16AABCX0190E1ZP,Buyer Entity 190,False
NS-DIS-04572,Maharashtra,Rajasthan,Private Ltd,Services,201181.11,306,True,1,In process,29,58342.52,MSEFC_Referred,45,11,33AABCX0207E1ZP,Buyer Entity 207,True
NS-DIS-04573,Rajasthan,Rajasthan,Proprietorship,Manufacturing,60798.18,144,True,5,Partial settlement,80,48638.54,UNP_Settled,51,12,15AABCX0224E1ZP,Buyer Entity 224,False
NS-DIS-04574,Others,Others,Proprietorship,Manufacturing,1249257.59,39,False,2,Full recovery,100,1249257.59,Recovered,49,2,32AABCX0241E1ZP,Buyer Entity 241,False
NS-DIS-04575,Tamil Nadu,Karnataka,Proprietorship,Manufacturing,179194.99,108,True,5,Dismissed,0,0.0,Closed,48,7,14AABCX0258E1ZP,Buyer Entity 258,True
NS-DIS-04576,Gujarat,Gujarat,PSU,Services,136282.6,45,True,4,Partial settlement,64,87220.86,UNP_Settled,45,2,31AABCX0275E1ZP,Buyer Entity 275,True
NS-DIS-04577,Tamil Nadu,Tamil Nadu,LLP,Manufacturing,1113370.36,84,True,5,In process,36,400813.33,MSEFC_Referred,77,12,13AABCX0292E1ZP,Buyer Entity 292,True
NS-DIS-04578,Others,Others,Private Ltd,Manufacturing,57670.7,136,False,1,Full recovery,100,57670.7,Recovered,69,3,30AABCX0309E1ZP,Buyer Entity 309,False
NS-DIS-04579,Delhi,Rajasthan,Private Ltd,Services,964388.92,215,False,1,Full recovery,100,964388.92,Recovered,72,6,12AABCX0326E1ZP,Buyer Entity 326,True
NS-DIS-04580,Others,Maharashtra,Private Ltd,Manufacturing,364025.36,60,False,2,Partial settlement,57,207494.46,UNP_Settled,53,11,29AABCX0343E1ZP,Buyer Entity 343,True
NS-DIS-04581,Others,Maharashtra,State Govt,Manufacturing,467263.35,171,True,4,Full recovery,100,467263.35,Recovered,134,10,11AABCX0360E1ZP,Buyer Entity 360,True
NS-DIS-04582,Rajasthan,Rajasthan,State Govt,Services,1254704.19,136,True,1,Partial settlement,92,1154327.85,UNP_Settled,125,2,28AABCX0377E1ZP,Buyer Entity 377,True
NS-DIS-04583,West Bengal,West Bengal,Private Ltd,Services,213818.56,201,True,5,In process,38,81251.05,Conciliation,92,11,10AABCX0394E1ZP,Buyer Entity 394,True
NS-DIS-04584,West Bengal,Rajasthan,Private Ltd,Manufacturing,47879.36,96,True,5,Full recovery,100,47879.36,Recovered,71,11,27AABCX0411E1ZP,Buyer Entity 411,False
NS-DIS-04585,Karnataka,Karnataka,Proprietorship,Services,134591.56,57,True,4,In process,29,39031.55,Conciliation,67,12,09AABCX0428E1ZP,Buyer Entity 428,True
NS-DIS-04586,Tamil Nadu,Gujarat,State Govt,Services,67905.22,149,True,4,Dismissed,0,0.0,Closed,98,4,26AABCX0445E1ZP,Buyer Entity 445,True
NS-DIS-04587,Uttar Pradesh,Rajasthan,Partnership,Manufacturing,598289.63,60,True,5,In process,24,143589.51,MSEFC_Referred,68,3,08AABCX0462E1ZP,Buyer Entity 462,True
NS-DIS-04588,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,203692.99,88,True,1,In process,27,54997.11,MSEFC_Referred,82,11,25AABCX0479E1ZP,Buyer Entity 479,True
NS-DIS-04589,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,48976.52,73,True,3,Partial settlement,72,35263.09,UNP_Settled,36,10,07AABCX0496E1ZP,Buyer Entity 496,True
NS-DIS-04590,Others,Others,PSU,Services,139745.04,44,True,4,Full recovery,100,139745.04,Recovered,56,5,14AABCX0013E1ZP,Buyer Entity 013,True
NS-DIS-04591,Tamil Nadu,West Bengal,LLP,Manufacturing,291752.49,46,True,5,Full recovery,100,291752.49,Recovered,59,11,31AABCX0030E1ZP,Buyer Entity 030,True
NS-DIS-04592,Tamil Nadu,Tamil Nadu,Proprietorship,Services,456579.76,160,False,3,Partial settlement,76,347000.62,UNP_Settled,73,8,13AABCX0047E1ZP,Buyer Entity 047,True
NS-DIS-04593,Tamil Nadu,Tamil Nadu,Private Ltd,Services,260501.98,99,True,3,Full recovery,100,260501.98,Recovered,69,10,30AABCX0064E1ZP,Buyer Entity 064,True
NS-DIS-04594,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,1187221.4,129,True,2,In process,23,273060.92,Conciliation,132,2,12AABCX0081E1ZP,Buyer Entity 081,True
NS-DIS-04595,Rajasthan,Rajasthan,Proprietorship,Manufacturing,547862.58,202,False,5,Dismissed,0,0.0,Closed,94,3,29AABCX0098E1ZP,Buyer Entity 098,True
NS-DIS-04596,Uttar Pradesh,Uttar Pradesh,PSU,Services,78491.57,164,False,3,Full recovery,100,78491.57,Recovered,112,9,11AABCX0115E1ZP,Buyer Entity 115,True
NS-DIS-04597,Others,Others,Proprietorship,Services,206729.49,310,False,2,Full recovery,100,206729.49,Recovered,79,4,28AABCX0132E1ZP,Buyer Entity 132,False
NS-DIS-04598,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,196599.63,130,False,5,Full recovery,100,196599.63,Recovered,40,4,10AABCX0149E1ZP,Buyer Entity 149,True
NS-DIS-04599,Uttar Pradesh,Delhi,Proprietorship,Manufacturing,276283.95,103,True,2,In process,34,93936.54,Arbitration,69,1,27AABCX0166E1ZP,Buyer Entity 166,True
NS-DIS-04600,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,87734.37,81,False,3,In process,37,32461.72,MSEFC_Referred,82,12,09AABCX0183E1ZP,Buyer Entity 183,True
NS-DIS-04601,Tamil Nadu,Gujarat,Private Ltd,Manufacturing,181343.62,67,True,4,Partial settlement,76,137821.15,UNP_Settled,64,5,26AABCX0200E1ZP,Buyer Entity 200,True
NS-DIS-04602,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,753738.57,144,False,2,Full recovery,100,753738.57,Recovered,109,3,08AABCX0217E1ZP,Buyer Entity 217,True
NS-DIS-04603,Maharashtra,Maharashtra,LLP,Manufacturing,601986.84,86,True,5,Partial settlement,62,373231.84,UNP_Settled,31,2,25AABCX0234E1ZP,Buyer Entity 234,True
NS-DIS-04604,Maharashtra,Tamil Nadu,PSU,Services,187305.62,181,True,1,Partial settlement,84,157336.72,UNP_Settled,126,10,07AABCX0251E1ZP,Buyer Entity 251,True
NS-DIS-04605,Others,Others,Central Govt,Manufacturing,303278.15,117,True,5,Partial settlement,66,200163.58,UNP_Settled,90,8,24AABCX0268E1ZP,Buyer Entity 268,True
NS-DIS-04606,Others,Others,Private Ltd,Services,776170.65,182,True,1,Unresolved,2,15523.41,Award_Passed,88,6,06AABCX0285E1ZP,Buyer Entity 285,True
NS-DIS-04607,Maharashtra,Maharashtra,Private Ltd,Manufacturing,286718.59,141,True,3,In process,50,143359.3,Conciliation,53,2,23AABCX0302E1ZP,Buyer Entity 302,True
NS-DIS-04608,Delhi,Delhi,State Govt,Manufacturing,468466.43,100,True,5,Full recovery,100,468466.43,Recovered,84,1,05AABCX0319E1ZP,Buyer Entity 319,True
NS-DIS-04609,Others,Others,Private Ltd,Manufacturing,90534.33,91,False,1,Partial settlement,90,81480.9,UNP_Settled,52,12,22AABCX0336E1ZP,Buyer Entity 336,True
NS-DIS-04610,Gujarat,Uttar Pradesh,Proprietorship,Manufacturing,849119.21,111,False,2,Full recovery,100,849119.21,Recovered,30,12,04AABCX0353E1ZP,Buyer Entity 353,True
NS-DIS-04611,Tamil Nadu,Uttar Pradesh,PSU,Manufacturing,465671.34,114,True,4,Full recovery,100,465671.34,Recovered,60,2,21AABCX0370E1ZP,Buyer Entity 370,True
NS-DIS-04612,Delhi,Delhi,State Govt,Services,178284.69,193,False,5,Partial settlement,90,160456.22,UNP_Settled,107,6,03AABCX0387E1ZP,Buyer Entity 387,True
NS-DIS-04613,Tamil Nadu,Tamil Nadu,Private Ltd,Manufacturing,264836.62,66,True,3,Full recovery,100,264836.62,Recovered,36,9,20AABCX0404E1ZP,Buyer Entity 404,True
NS-DIS-04614,Gujarat,Rajasthan,Proprietorship,Manufacturing,27633.8,45,True,5,Partial settlement,68,18790.98,UNP_Settled,50,3,02AABCX0421E1ZP,Buyer Entity 421,False
NS-DIS-04615,Uttar Pradesh,Rajasthan,Proprietorship,Manufacturing,508212.17,120,False,2,Partial settlement,67,340502.15,UNP_Settled,81,10,19AABCX0438E1ZP,Buyer Entity 438,False
NS-DIS-04616,Maharashtra,Maharashtra,Private Ltd,Services,130450.01,251,True,5,Unresolved,17,22176.5,Award_Passed,105,3,01AABCX0455E1ZP,Buyer Entity 455,False
NS-DIS-04617,Gujarat,Gujarat,Private Ltd,Manufacturing,412913.4,118,False,3,Full recovery,100,412913.4,Recovered,56,1,18AABCX0472E1ZP,Buyer Entity 472,True
NS-DIS-04618,Maharashtra,Tamil Nadu,PSU,Services,914010.78,108,False,1,Full recovery,100,914010.78,Recovered,78,9,35AABCX0489E1ZP,Buyer Entity 489,False
NS-DIS-04619,Others,Tamil Nadu,LLP,Manufacturing,404738.11,284,True,1,Full recovery,100,404738.11,Recovered,125,2,07AABCX0006E1ZP,Buyer Entity 006,True
NS-DIS-04620,Karnataka,Karnataka,LLP,Services,118872.66,64,False,4,Full recovery,100,118872.66,Recovered,33,4,24AABCX0023E1ZP,Buyer Entity 023,True
NS-DIS-04621,Tamil Nadu,Tamil Nadu,PSU,Manufacturing,457845.82,92,False,2,Dismissed,0,0.0,Closed,73,3,06AABCX0040E1ZP,Buyer Entity 040,True
NS-DIS-04622,Maharashtra,Tamil Nadu,PSU,Manufacturing,753863.31,237,True,2,Partial settlement,65,490011.15,UNP_Settled,97,2,23AABCX0057E1ZP,Buyer Entity 057,True
NS-DIS-04623,West Bengal,Delhi,Partnership,Manufacturing,318173.58,72,False,5,Dismissed,0,0.0,Closed,45,1,05AABCX0074E1ZP,Buyer Entity 074,True
NS-DIS-04624,West Bengal,West Bengal,Private Ltd,Services,182965.54,121,True,5,Full recovery,100,182965.54,Recovered,68,9,22AABCX0091E1ZP,Buyer Entity 091,True
NS-DIS-04625,Others,Gujarat,Private Ltd,Services,928261.6,160,True,3,Partial settlement,59,547674.34,UNP_Settled,78,10,04AABCX0108E1ZP,Buyer Entity 108,True
NS-DIS-04626,Karnataka,Karnataka,Private Ltd,Services,69565.87,112,True,5,In process,39,27130.69,Arbitration,42,8,21AABCX0125E1ZP,Buyer Entity 125,True
NS-DIS-04627,West Bengal,West Bengal,Proprietorship,Manufacturing,275642.6,139,False,2,Full recovery,100,275642.6,Recovered,43,4,03AABCX0142E1ZP,Buyer Entity 142,True
NS-DIS-04628,Others,Gujarat,Proprietorship,Manufacturing,1707159.32,131,True,2,Partial settlement,89,1519371.79,UNP_Settled,83,5,20AABCX0159E1ZP,Buyer Entity 159,True
NS-DIS-04629,Maharashtra,Maharashtra,Private Ltd,Services,168578.28,143,True,5,Full recovery,100,168578.28,Recovered,66,11,02AABCX0176E1ZP,Buyer Entity 176,False
NS-DIS-04630,Tamil Nadu,Tamil Nadu,Private Ltd,Services,389790.79,193,True,1,Full recovery,100,389790.79,Recovered,94,1,19AABCX0193E1ZP,Buyer Entity 193,True
NS-DIS-04631,Rajasthan,Rajasthan,Private Ltd,Manufacturing,457963.82,105,True,4,Full recovery,100,457963.82,Recovered,40,6,01AABCX0210E1ZP,Buyer Entity 210,True
NS-DIS-04632,Maharashtra,Gujarat,Proprietorship,Services,803659.95,64,True,4,In process,43,345573.78,MSEFC_Referred,34,3,18AABCX0227E1ZP,Buyer Entity 227,True
NS-DIS-04633,West Bengal,West Bengal,Private Ltd,Services,75322.0,153,True,5,Partial settlement,56,42180.32,UNP_Settled,68,9,35AABCX0244E1ZP,Buyer Entity 244,True
NS-DIS-04634,Gujarat,Gujarat,Private Ltd,Services,205119.6,195,True,5,Partial settlement,70,143583.72,UNP_Settled,52,9,17AABCX0261E1ZP,Buyer Entity 261,False
NS-DIS-04635,Rajasthan,Rajasthan,LLP,Manufacturing,529967.35,34,True,3,Partial settlement,71,376276.82,UNP_Settled,39,5,34AABCX0278E1ZP,Buyer Entity 278,True
NS-DIS-04636,Maharashtra,Maharashtra,PSU,Manufacturing,305170.89,144,False,5,Unresolved,2,6103.42,Award_Passed,74,4,16AABCX0295E1ZP,Buyer Entity 295,True
NS-DIS-04637,Tamil Nadu,Uttar Pradesh,PSU,Services,479091.98,51,True,3,Partial settlement,67,320991.63,UNP_Settled,71,8,33AABCX0312E1ZP,Buyer Entity 312,True
NS-DIS-04638,Tamil Nadu,Uttar Pradesh,LLP,Manufacturing,526372.03,72,False,2,Partial settlement,92,484262.27,UNP_Settled,50,1,15AABCX0329E1ZP,Buyer Entity 329,True
NS-DIS-04639,Delhi,Delhi,PSU,Manufacturing,183166.9,162,True,3,Partial settlement,83,152028.53,UNP_Settled,110,1,32AABCX0346E1ZP,Buyer Entity 346,True
NS-DIS-04640,Delhi,Tamil Nadu,Private Ltd,Services,489021.7,53,True,2,Full recovery,100,489021.7,Recovered,38,9,14AABCX0363E1ZP,Buyer Entity 363,True
NS-DIS-04641,Others,Gujarat,Private Ltd,Manufacturing,888998.1,64,True,1,In process,28,248919.47,Conciliation,42,4,31AABCX0380E1ZP,Buyer Entity 380,True
NS-DIS-04642,Tamil Nadu,Tamil Nadu,Private Ltd,Services,1294747.61,154,True,1,Partial settlement,72,932218.28,UNP_Settled,77,3,13AABCX0397E1ZP,Buyer Entity 397,False
NS-DIS-04643,Rajasthan,Karnataka,Proprietorship,Manufacturing,369925.98,113,True,4,Full recovery,100,369925.98,Recovered,65,7,30AABCX0414E1ZP,Buyer Entity 414,True
NS-DIS-04644,Maharashtra,Maharashtra,Private Ltd,Manufacturing,199202.91,106,True,4,Full recovery,100,199202.91,Recovered,32,10,12AABCX0431E1ZP,Buyer Entity 431,True
NS-DIS-04645,Delhi,Uttar Pradesh,Central Govt,Manufacturing,618353.27,122,True,3,In process,48,296809.57,MSEFC_Referred,89,9,29AABCX0448E1ZP,Buyer Entity 448,True
NS-DIS-04646,Karnataka,Karnataka,PSU,Manufacturing,276328.4,259,False,4,Full recovery,100,276328.4,Recovered,117,6,11AABCX0465E1ZP,Buyer Entity 465,True
NS-DIS-04647,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,605699.06,75,True,2,Full recovery,100,605699.06,Recovered,65,11,28AABCX0482E1ZP,Buyer Entity 482,True
NS-DIS-04648,Gujarat,Gujarat,Private Ltd,Services,146094.64,326,False,2,Full recovery,100,146094.64,Recovered,109,8,10AABCX0499E1ZP,Buyer Entity 499,True
NS-DIS-04649,Gujarat,Gujarat,Private Ltd,Manufacturing,90387.65,61,True,2,Partial settlement,93,84060.51,UNP_Settled,41,11,17AABCX0016E1ZP,Buyer Entity 016,False
NS-DIS-04650,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,27081.88,121,True,4,In process,44,11916.03,MSEFC_Referred,117,2,34AABCX0033E1ZP,Buyer Entity 033,False
NS-DIS-04651,Others,Others,Private Ltd,Manufacturing,36580.01,306,True,1,Full recovery,100,36580.01,Recovered,110,5,16AABCX0050E1ZP,Buyer Entity 050,True
NS-DIS-04652,Others,Others,PSU,Services,182493.61,150,True,5,Full recovery,100,182493.61,Recovered,94,1,33AABCX0067E1ZP,Buyer Entity 067,True
NS-DIS-04653,Karnataka,West Bengal,LLP,Services,212217.06,225,True,5,In process,40,84886.82,MSEFC_Referred,105,12,15AABCX0084E1ZP,Buyer Entity 084,True
NS-DIS-04654,Gujarat,Gujarat,Private Ltd,Services,127017.48,131,False,1,Full recovery,100,127017.48,Recovered,81,8,32AABCX0101E1ZP,Buyer Entity 101,True
NS-DIS-04655,Gujarat,Gujarat,Private Ltd,Manufacturing,691236.71,104,True,4,Full recovery,100,691236.71,Recovered,40,10,14AABCX0118E1ZP,Buyer Entity 118,True
NS-DIS-04656,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,337397.63,225,True,5,Full recovery,100,337397.63,Recovered,86,9,31AABCX0135E1ZP,Buyer Entity 135,True
NS-DIS-04657,Others,Delhi,State Govt,Manufacturing,61782.21,127,True,1,Full recovery,100,61782.21,Recovered,102,9,13AABCX0152E1ZP,Buyer Entity 152,True
NS-DIS-04658,Others,Others,PSU,Manufacturing,379503.44,195,True,2,Full recovery,100,379503.44,Recovered,94,3,30AABCX0169E1ZP,Buyer Entity 169,False
NS-DIS-04659,Gujarat,Karnataka,Proprietorship,Manufacturing,41128.72,97,False,4,Partial settlement,88,36193.27,UNP_Settled,58,9,12AABCX0186E1ZP,Buyer Entity 186,True
NS-DIS-04660,Delhi,Delhi,Partnership,Manufacturing,186324.15,82,True,5,Full recovery,100,186324.15,Recovered,53,6,29AABCX0203E1ZP,Buyer Entity 203,True
NS-DIS-04661,Delhi,Karnataka,Partnership,Services,478269.63,172,False,1,Dismissed,0,0.0,Closed,63,12,11AABCX0220E1ZP,Buyer Entity 220,True
NS-DIS-04662,Gujarat,Gujarat,Central Govt,Services,81671.45,82,True,5,In process,55,44919.3,Conciliation,50,6,28AABCX0237E1ZP,Buyer Entity 237,False
NS-DIS-04663,Delhi,Delhi,PSU,Manufacturing,1349446.62,108,False,2,Dismissed,0,0.0,Closed,125,9,10AABCX0254E1ZP,Buyer Entity 254,True
NS-DIS-04664,Others,Others,LLP,Manufacturing,296732.03,110,True,1,Dismissed,0,0.0,Closed,44,7,27AABCX0271E1ZP,Buyer Entity 271,True
NS-DIS-04665,Tamil Nadu,Tamil Nadu,Proprietorship,Services,244808.05,155,True,4,Full recovery,100,244808.05,Recovered,59,3,09AABCX0288E1ZP,Buyer Entity 288,True
NS-DIS-04666,Rajasthan,Rajasthan,LLP,Services,62773.5,254,True,2,Partial settlement,72,45196.92,UNP_Settled,113,7,26AABCX0305E1ZP,Buyer Entity 305,False
NS-DIS-04667,Maharashtra,Maharashtra,Proprietorship,Manufacturing,637373.99,229,False,3,Full recovery,100,637373.99,Recovered,79,12,08AABCX0322E1ZP,Buyer Entity 322,True
NS-DIS-04668,Others,Others,Proprietorship,Manufacturing,68370.15,89,True,4,Full recovery,100,68370.15,Recovered,37,4,25AABCX0339E1ZP,Buyer Entity 339,True
NS-DIS-04669,Rajasthan,Uttar Pradesh,State Govt,Manufacturing,1132370.35,120,True,3,Full recovery,100,1132370.35,Recovered,107,1,07AABCX0356E1ZP,Buyer Entity 356,False
NS-DIS-04670,Others,Others,Private Ltd,Services,105342.1,47,False,1,Unresolved,27,28442.37,Award_Passed,56,9,24AABCX0373E1ZP,Buyer Entity 373,True
NS-DIS-04671,Maharashtra,Maharashtra,Private Ltd,Manufacturing,644123.83,138,True,2,Dismissed,0,0.0,Closed,61,10,06AABCX0390E1ZP,Buyer Entity 390,True
NS-DIS-04672,West Bengal,West Bengal,Proprietorship,Manufacturing,298428.44,88,True,5,Partial settlement,94,280522.73,UNP_Settled,33,5,23AABCX0407E1ZP,Buyer Entity 407,True
NS-DIS-04673,Gujarat,Gujarat,PSU,Manufacturing,1300779.37,147,True,3,Partial settlement,93,1209724.81,UNP_Settled,118,1,05AABCX0424E1ZP,Buyer Entity 424,True
NS-DIS-04674,Maharashtra,Gujarat,Private Ltd,Manufacturing,245004.23,189,False,4,Full recovery,100,245004.23,Recovered,74,2,22AABCX0441E1ZP,Buyer Entity 441,False
NS-DIS-04675,Others,Others,Private Ltd,Manufacturing,345255.82,50,True,1,Full recovery,100,345255.82,Recovered,45,12,04AABCX0458E1ZP,Buyer Entity 458,True
NS-DIS-04676,Rajasthan,Rajasthan,Central Govt,Manufacturing,207158.98,74,False,3,Partial settlement,69,142939.7,UNP_Settled,96,4,21AABCX0475E1ZP,Buyer Entity 475,True
NS-DIS-04677,Maharashtra,Maharashtra,LLP,Manufacturing,63712.35,199,False,5,In process,22,14016.72,Conciliation,69,6,03AABCX0492E1ZP,Buyer Entity 492,True
NS-DIS-04678,Maharashtra,West Bengal,Private Ltd,Manufacturing,557233.72,97,True,5,Dismissed,0,0.0,Closed,30,3,10AABCX0009E1ZP,Buyer Entity 009,True
NS-DIS-04679,Delhi,Delhi,Private Ltd,Services,130918.99,255,False,5,Full recovery,100,130918.99,Recovered,75,1,27AABCX0026E1ZP,Buyer Entity 026,True
NS-DIS-04680,Rajasthan,Maharashtra,Private Ltd,Manufacturing,148036.81,199,False,3,Partial settlement,82,121390.18,UNP_Settled,83,4,09AABCX0043E1ZP,Buyer Entity 043,True
NS-DIS-04681,Tamil Nadu,Maharashtra,Private Ltd,Services,346671.47,275,True,2,Full recovery,100,346671.47,Recovered,109,6,26AABCX0060E1ZP,Buyer Entity 060,True
NS-DIS-04682,Others,Others,Proprietorship,Manufacturing,59433.72,77,True,4,Full recovery,100,59433.72,Recovered,53,8,08AABCX0077E1ZP,Buyer Entity 077,True
NS-DIS-04683,Delhi,Rajasthan,PSU,Manufacturing,125834.1,161,False,4,Partial settlement,83,104442.3,UNP_Settled,102,6,25AABCX0094E1ZP,Buyer Entity 094,True
NS-DIS-04684,Karnataka,Karnataka,LLP,Manufacturing,108994.56,128,True,1,Partial settlement,92,100275.0,UNP_Settled,66,6,07AABCX0111E1ZP,Buyer Entity 111,True
NS-DIS-04685,Maharashtra,Tamil Nadu,Proprietorship,Services,246333.79,174,True,4,In process,51,125630.23,Conciliation,66,2,24AABCX0128E1ZP,Buyer Entity 128,False
NS-DIS-04686,Gujarat,Gujarat,Private Ltd,Manufacturing,1520094.99,64,True,3,Unresolved,4,60803.8,Award_Passed,51,6,06AABCX0145E1ZP,Buyer Entity 145,False
NS-DIS-04687,Others,Maharashtra,Private Ltd,Services,188675.48,102,False,3,Partial settlement,68,128299.33,UNP_Settled,52,8,23AABCX0162E1ZP,Buyer Entity 162,True
NS-DIS-04688,Others,Tamil Nadu,Central Govt,Services,3291932.02,118,True,2,Partial settlement,77,2534787.66,UNP_Settled,125,10,05AABCX0179E1ZP,Buyer Entity 179,False
NS-DIS-04689,Gujarat,Gujarat,PSU,Manufacturing,191290.62,368,False,1,Full recovery,100,191290.62,Recovered,159,10,22AABCX0196E1ZP,Buyer Entity 196,True
NS-DIS-04690,Gujarat,Gujarat,State Govt,Services,1564344.37,84,False,4,Full recovery,100,1564344.37,Recovered,108,12,04AABCX0213E1ZP,Buyer Entity 213,False
NS-DIS-04691,Delhi,Delhi,Proprietorship,Services,194410.89,131,True,4,Dismissed,0,0.0,Closed,65,12,21AABCX0230E1ZP,Buyer Entity 230,False
NS-DIS-04692,Gujarat,Tamil Nadu,PSU,Manufacturing,714763.82,198,False,3,Full recovery,100,714763.82,Recovered,92,11,03AABCX0247E1ZP,Buyer Entity 247,True
NS-DIS-04693,Gujarat,Rajasthan,Private Ltd,Services,423478.24,103,False,3,Dismissed,0,0.0,Closed,63,2,20AABCX0264E1ZP,Buyer Entity 264,False
NS-DIS-04694,Others,Rajasthan,Partnership,Manufacturing,309804.6,61,True,3,In process,58,179686.67,Arbitration,78,2,02AABCX0281E1ZP,Buyer Entity 281,True
NS-DIS-04695,Others,Others,Private Ltd,Services,280676.62,124,True,5,Partial settlement,75,210507.46,UNP_Settled,58,5,19AABCX0298E1ZP,Buyer Entity 298,True
NS-DIS-04696,Delhi,Delhi,Private Ltd,Services,121294.64,171,True,1,Partial settlement,86,104313.39,UNP_Settled,60,5,01AABCX0315E1ZP,Buyer Entity 315,True
NS-DIS-04697,Gujarat,Gujarat,Private Ltd,Manufacturing,146539.07,140,False,3,In process,48,70338.75,Arbitration,90,6,18AABCX0332E1ZP,Buyer Entity 332,True
NS-DIS-04698,Gujarat,Delhi,Private Ltd,Services,1346833.62,66,True,5,In process,33,444455.09,Conciliation,81,9,35AABCX0349E1ZP,Buyer Entity 349,True
NS-DIS-04699,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,914254.73,52,False,1,Unresolved,19,173708.4,Award_Passed,58,6,17AABCX0366E1ZP,Buyer Entity 366,False
NS-DIS-04700,Gujarat,Gujarat,Proprietorship,Services,413172.43,193,False,5,Full recovery,100,413172.43,Recovered,102,8,34AABCX0383E1ZP,Buyer Entity 383,True
NS-DIS-04701,Maharashtra,Maharashtra,Proprietorship,Manufacturing,143508.93,91,True,3,Partial settlement,75,107631.7,UNP_Settled,36,6,16AABCX0400E1ZP,Buyer Entity 400,False
NS-DIS-04702,Gujarat,Gujarat,PSU,Services,2047981.49,89,False,3,Dismissed,0,0.0,Closed,98,5,33AABCX0417E1ZP,Buyer Entity 417,False
NS-DIS-04703,Delhi,Delhi,LLP,Services,240593.4,207,True,1,Full recovery,100,240593.4,Recovered,65,5,15AABCX0434E1ZP,Buyer Entity 434,True
NS-DIS-04704,Gujarat,Gujarat,Proprietorship,Services,669652.46,48,False,5,In process,38,254467.93,MSEFC_Referred,30,6,32AABCX0451E1ZP,Buyer Entity 451,True
NS-DIS-04705,Uttar Pradesh,Uttar Pradesh,Proprietorship,Manufacturing,433096.6,57,False,1,Full recovery,100,433096.6,Recovered,65,12,14AABCX0468E1ZP,Buyer Entity 468,True
